Dia do Mes,Dia da Semana,Feriado / FDS,Hora,Chuva,Valor Cartela,Premiacao,Resultado
11,2,0,12,1,2,200,482.8
11,2,0,12.15,1,0.5,150,21.85
11,2,0,12.30,1,0.25,125,44.63
11,2,0,12.45,1,0.5,150,-14.7
11,2,0,13,1,1,300,-39.5
11,2,0,13.15,1,0.25,140,4.6
11,2,0,13.30,1,0.5,160,40.35
11,2,0,13.45,1,0.25,140,145.9
11,2,0,14,1,0.2,125,118.48
11,2,0,14.15,1,0.5,150,140.1
11,2,0,14.30,1,0.25,140,127.83
11,2,0,14.45,1,0.5,170,119
11,2,0,15,1,0.5,150,175.95
11,2,0,15.20,1,0.25,150,102.68
11,2,0,15.40,1,0.1,140,184.16
11,2,0,16,1,0.5,180,42.1
11,2,0,16.20,1,0.25,160,77.13
11,2,0,16.40,1,0.5,180,67.9
11,2,0,17,1,1,350,138.7
11,2,0,17.15,1,0.1,150,188.36
11,2,0,17.30,1,0.2,160,105.88
11,2,0,17.45,1,0.5,240,12.1
11,2,0,18,1,1,1.20000,-80.1
11,2,0,18.15,1,0.5,250,56.3
11,2,0,18.30,1,1,480,184.9
11,2,0,18.45,1,0.5,250,17.9
11,2,0,19,1,1,1.20000,295.4
11,2,0,19.15,1,0.5,250,130.8
11,2,0,19.30,1,1,380,3.5
11,2,0,19.45,1,0.5,250,29.3
11,2,0,20,1,1,700,232.3
11,2,0,20.15,1,0.5,240,20
11,2,0,20.30,1,1,360,-2.4
11,2,0,20.45,1,0.25,180,47.5
11,2,0,21,1,0.5,250,-30.65
11,2,0,21.15,1,0.25,180,6.98
11,2,0,21.30,1,0.5,240,-97.3
11,2,0,21.45,1,0.25,180,-49.28
11,2,0,22,1,2,100,477.2
11,2,0,22.10,1,0.1,20,139.48
11,2,0,22.20,1,0.5,30,90.6
11,2,0,22.30,1,2,50,108.4
11,2,0,22.40,1,1,25,14.6
11,2,0,22.50,1,0.2,57.5,-4.58
11,2,0,23,1,0.25,20,91.38
11,2,0,23.10,1,0.2,32.5,25.46
11,2,0,23.20,1,0.25,35,31.6
11,2,0,23.30,1,0.1,120,-69.42
11,2,0,23.45,1,0.25,20,106.23
11,2,0,23.59,1,0.05,94.16,-28.1
12,3,0,8,0,0.2,20,34.9
12,3,0,8.20,0,0.25,20,17.8
12,3,0,8.40,0,0.5,95,-42.8
12,3,0,9,0,0.25,120,-20.33
12,3,0,9.10,0,0.5,0,33.3
12,3,0,9.20,0,0.2,0,41.42
12,3,0,9.30,0,0.25,17.5,67.08
12,3,0,9.40,0,0.5,15,33.6
12,3,0,9.50,0,0.25,155,-76.03
12,3,0,10,0,0.2,155,-81.72
12,3,0,10.10,0,0.1,135,-82.35
12,3,0,10.20,0,0.2,145,-87.04
12,3,0,10.30,0,0.5,120,-74.55
12,3,0,10.40,0,0.25,165,-105.38
12,3,0,10.50,0,0.1,7.5,56.04
12,3,0,11,0,0.5,0,178.55
12,3,0,11.15,0,0.2,50,89.14
12,3,0,11.30,0,0.25,0,203.6
12,3,0,11.45,0,0.2,33.34,163.24
12,3,0,12,0,2,100,699.8
12,3,0,12.15,0,0.5,150,29.6
12,3,0,12.30,0,0.25,125,37.33
12,3,0,12.45,0,0.5,150,-13.65
12,3,0,13,0,1,300,171.7
12,3,0,13.15,0,0.25,140,149.28
12,3,0,13.30,0,0.5,160,90.8
12,3,0,13.45,0,0.25,140,10.73
12,3,0,14,0,0.25,125,52.75
12,3,0,14.15,0,0.5,150,42.6
12,3,0,14.30,0,0.25,1.54533,-1.44398
12,3,0,14.45,0,0.5,170,-51.8
12,3,0,15,0,0.5,150,-20.6
12,3,0,15.20,0,0.25,150,15.68
12,3,0,15.40,0,0.1,140,115.89
12,3,0,16,0,0.5,180,58.7
12,3,0,16.20,0,0.25,160,43.85
12,3,0,16.40,0,0.5,180,21.4
12,3,0,17,0,1,350,83.5
12,3,0,17.15,0,0.1,150,25.91
12,3,0,17.30,0,0.2,160,66.06
12,3,0,17.45,0,0.5,240,212
12,3,0,18,0,1,1.20000,463.8
12,3,0,18.15,0,0.5,250,136.3
12,3,0,18.30,0,1,480,181.5
12,3,0,18.45,0,0.5,250,59.7
12,3,0,19,0,1,1.20000,260.1
12,3,0,19.15,0,0.5,250,-9.25
12,3,0,19.30,0,1,380,-18.1
12,3,0,19.45,0,0.5,250,92.85
12,3,0,20,0,1,1.19998,170.82
12,3,0,20.15,0,0.5,240,244.45
12,3,0,20.30,0,1,360,130
12,3,0,20.45,0,0.25,180,117.6
12,3,0,21,0,0.5,250,-7.5
12,3,0,21.15,0,0.25,180,-61.58
12,3,0,21.30,0,0.5,240,-32.9
12,3,0,21.45,0,0.25,180,-23.33
12,3,0,22,0,2,1.20000,-536.2
12,3,0,22.10,0,0.1,300,-26.96
12,3,0,22.20,0,0.5,280,-92.15
12,3,0,22.30,0,2,100,147.6
12,3,0,22.40,0,1,370,-211.6
12,3,0,22.50,0,0.2,30,65.22
12,3,0,23,0,0.25,20,127.83
12,3,0,23.10,0,0.2,170,-92.42
12,3,0,23.20,0,0.25,140,-58.33
12,3,0,23.30,0,0.1,15,72.84
12,3,0,23.45,0,0.25,150,-35.2
12,3,0,23.59,0,0.05,15,130
13,4,0,8,1,0.1,20,60.55
13,4,0,8.20,1,0.25,10,32.75
13,4,0,8.40,1,0.5,105,-59.1
13,4,0,9,1,0.25,6.66,37.22
13,4,0,9.15,1,0.2,10,35.36
13,4,0,9.30,1,0.2,10,95.5
13,4,0,9.45,1,0.25,140,-58.8
13,4,0,10,1,0.2,0,50.96
13,4,0,10.10,1,0.1,7.5,37.61
13,4,0,10.20,1,0.2,0,36.54
13,4,0,10.30,1,0.5,130,-59.8
13,4,0,10.40,1,0.25,180,-98.1
13,4,0,10.50,1,0.1,127.5,-36.57
13,4,0,11,1,0.5,190,7.6
13,4,0,11.15,1,0.2,185,-94.46
13,4,0,11.30,1,0.25,40,121.05
13,4,0,11.45,1,0.2,10,127.9
13,4,0,12,1,2,100,505.6
13,4,0,12.15,1,0.5,150,7.95
13,4,0,12.30,1,0.25,125,1.35
13,4,0,12.45,1,0.5,150,-28.8
13,4,0,13,1,1,300,-58.6
13,4,0,13.15,1,0.25,140,-44.43
13,4,0,13.30,1,0.5,160,-19.2
13,4,0,13.45,1,0.25,140,32.18
13,4,0,14,1,0.25,125,36.68
13,4,0,14.15,1,0.5,150,47.65
13,4,0,14.30,1,0.25,140,78.75
13,4,0,14.45,1,0.5,170,-3.9
13,4,0,15,1,0.5,150,1.75
13,4,0,15.20,1,0.25,150,27.13
13,4,0,15.40,1,0.1,140.01,129.79
13,4,0,16,1,0.5,180,65.15
13,4,0,16.20,1,0.25,160,151.33
13,4,0,16.40,1,0.5,180,133.15
13,4,0,17,1,1,350,218.5
13,4,0,17.15,1,0.1,150,170.73
13,4,0,17.30,1,0.2,160,160.78
13,4,0,17.45,1,0.5,240,5.5
13,4,0,18,1,2,600,259.6
13,4,0,18.15,1,0.5,250,89.3
13,4,0,18.30,1,1,480,230
13,4,0,18.45,1,0.5,250,172.65
13,4,0,19,1,2,600,289.8
13,4,0,19.15,1,0.5,250,92.3
13,4,0,19.30,1,1,380,237.2
13,4,0,19.45,1,0.5,250,51.1
13,4,0,20,1,2,650,114.2
13,4,0,20.15,1,0.5,240,53.7
13,4,0,20.30,1,1,360,-64.3
13,4,0,20.45,1,0.25,180,111.45
13,4,0,21,1,0.5,250.01,-26.51
13,4,0,21.15,1,0.25,180,28.63
13,4,0,21.30,1,0.5,240,-19.05
13,4,0,21.45,1,0.25,180,-25.4
13,4,0,22,1,161.928934,0,5764
13,4,0,22.10,1,0.1,50,189.76
13,4,0,22.20,1,0.5,0,150.75
13,4,0,22.30,1,2,450,-225
13,4,0,22.40,1,1,220,-61.6
13,4,0,22.50,1,0.2,180,-50.38
13,4,0,23,1,0.25,250,-135.03
13,4,0,23.10,1,0.2,160,-63.88
13,4,0,23.20,1,0.25,175,-81.85
13,4,0,23.30,1,0.1,150,-7.98
13,4,0,23.45,1,0.25,85,10.63
13,4,0,23.59,1,0.05,7.5,88.49
14,5,0,8,0,0.1,15,34.88
14,5,0,8.20,0,0.25,20,46.83
14,5,0,8.40,0,0.5,95,-32
14,5,0,9,0,0.25,99.99,-64.44
14,5,0,9.15,0,0.2,0,46.44
14,5,0,9.30,0,0.2,115,-88
14,5,0,9.45,0,0.25,155,-80.98
14,5,0,10,0,0.2,170,-32.26
14,5,0,10.10,0,0.1,142.5,-66.78
14,5,0,10.20,0,0.2,0,75.78
14,5,0,10.30,0,0.5,25,16.4
14,5,0,10.40,0,0.25,0,70.5
14,5,0,10.50,0,0.1,80,33.49
14,5,0,11,0,0.5,30,123.7
14,5,0,11.15,0,0.2,180,-52.2
14,5,0,11.30,0,0.25,20,174.9
14,5,0,11.45,0,0.2,220,65.72
14,5,0,12,0,2,1.15000,-441.6
14,5,0,12.15,0,0.5,150,-36.3
14,5,0,12.30,0,0.25,125,4.75
14,5,0,12.45,0,0.5,150,29.8
14,5,0,13,0,1,300,-56.9
14,5,0,13.15,0,0.25,140,-49.55
14,5,0,13.30,0,0.5,160,-87.1
14,5,0,13.45,0,0.25,140,-13.23
14,5,0,14,0,0.25,125,-15.1
14,5,0,14.30,0,0.25,140,28.23
14,5,0,14.45,0,0.5,170,-66.25
14,5,0,15,0,0.5,150,-52.9
14,5,0,15.20,0,0.25,150,98.85
14,5,0,15.40,0,0.1,140,133.55
14,5,0,16,0,0.5,180,110.3
14,5,0,16.20,0,0.25,160,11.28
14,5,0,16.40,0,0.5,180,77.2
14,5,0,17,0,1,350,99.9
14,5,0,17.15,0,0.1,150,50.13
14,5,0,17.30,0,0.2,160,36.02
14,5,0,17.45,0,0.5,240,34.9
14,5,0,18,0,2,600,259.6
14,5,0,18.15,0,0.5,250,212.05
14,5,0,18.30,0,1,480,277
14,5,0,18.45,0,0.5,250,30.1
14,5,0,19,0,2,600,184
14,5,0,19.15,0,0.5,250.01,78.14
14,5,0,19.30,0,1,380,171.3
14,5,0,19.45,0,0.5,250,73.15
14,5,0,20,0,2,650.01,106.59
14,5,0,20.15,0,0.5,240,99.55
14,5,0,20.30,0,1,360,149.7
14,5,0,20.45,0,0.25,180,72.08
14,5,0,21,0,0.5,250,9.2
14,5,0,21.15,0,0.25,180,-16.98
14,5,0,21.30,0,0.5,240.01,10.54
14,5,0,21.45,0,0.25,180,45.65
14,5,0,22,0,2,1.10000,-382.4
14,5,0,22.10,0,0.1,0,244.41
14,5,0,22.20,0,0.5,6,285.3
14,5,0,22.30,0,2,0,289.8
14,5,0,22.40,0,1,0,163.3
14,5,0,22.50,0,0.2,0,123.94
14,5,0,23,0,0.25,300,-182.78
14,5,0,23.10,0,0.2,145,-60.04
14,5,0,23.20,0,0.25,30,57.75
14,5,0,23.30,0,0.1,22.5,70.11
14,5,0,23.45,0,0.25,105,-57.08
14,5,0,23.59,0,0.05,22.5,46.58
15,6,0,8,0,0.1,6.66,14.28
15,6,0,8.20,0,0.25,5,17.28
15,6,0,8.40,0,0.5,0,34.65
15,6,0,9,0,0.25,81.66,-51.96
15,6,0,9.15,0,0.2,77.5,-19.54
15,6,0,9.30,0,0.2,5,30.64
15,6,0,9.45,0,0.25,125,-80.48
15,6,0,10,0,0.2,155,-72.24
15,6,0,10.10,0,0.1,10,23.12
15,6,0,10.20,0,0.2,130,-58.36
15,6,0,10.30,0,0.5,10,48.5
15,6,0,10.40,0,0.25,30,46.78
15,6,0,10.50,0,0.1,0,83.34
15,6,0,11,0,0.5,330,-19.5
15,6,0,11.15,0,0.2,150,1.56
15,6,0,11.30,0,0.25,30,170.03
15,6,0,11.45,0,0.2,20,127.34
15,6,0,12,0,2,1.10000,-389.6
15,6,0,12.15,0,0.5,160,20.25
15,6,0,12.30,0,0.25,140,-11.53
15,6,0,12.45,0,0.5,155,12
15,6,0,13,0,1,300,-60.3
15,6,0,13.15,0,0.2,170,-44.92
15,6,0,13.30,0,0.25,190,-70.53
15,6,0,13.45,0,0.2,170,-9.8
15,6,0,14,0,0.5,360,-44.95
15,6,0,14.15,0,0.2,170,49.38
15,6,0,14.30,0,0.25,200,-25.3
15,6,0,14.45,0,0.2,165,-35.72
15,6,0,15,0,0.5,250,-77.55
15,6,0,15.15,0,0.25,190,-41.95
15,6,0,15.30,0,0.5,240,-38.65
15,6,0,15.45,0,0.25,180,31.75
15,6,0,16,0,0.5,370,39.7
15,6,0,16.15,0,0.2,165,43.86
15,6,0,16.30,0,0.25,170,11.53
15,6,0,16.45,0,0.2,160,119.22
15,6,0,17,0,0.5,580,182.85
15,6,0,17.15,0,0.1,165,183.78
15,6,0,17.30,0,0.5,360,67.15
15,6,0,17.45,0,0.25,240,-1.98
15,6,0,18,0,1,1.15000,456
15,6,0,18.15,0,0.5,250,101.35
15,6,0,18.30,0,0.2,480,239.78
15,6,0,18.45,0,0.5,250,73.45
15,6,0,19,0,1,1.15000,598.5
15,6,0,19.15,0,0.5,250,24.15
15,6,0,19.30,0,0.1,379.99,347.11
15,6,0,19.45,0,0.5,250,108.65
15,6,0,20,0,0.2,1.15005,769.83
15,6,0,20.25,0,7.218946207,7.00000,851.33
15,6,0,20.45,0,0.25,550,316.65
15,6,0,21,0,0.5,250,64.4
15,6,0,21.20,0,0.25,180,46.2
15,6,0,21.40,0,0.5,240,52.9
15,6,0,22,0,2,100,1.39440
15,6,0,22.10,0,0.1,12.5,386.98
15,6,0,22.20,0,0.5,125,46.9
15,6,0,22.30,0,2,0,266.4
15,6,0,22.40,0,1,0,204.3
15,6,0,22.50,0,0.2,10,132.74
15,6,0,23,0,0.25,270,-131.18
15,6,0,23.10,0,0.2,0,24.66
15,6,0,23.20,0,0.25,0,121.95
15,6,0,23.30,0,0.1,0,71.1
15,6,0,23.45,0,0.25,150,-23.78
15,6,0,23.59,0,0.05,0,111.15
16,7,0,0.10,0,0.2,25,56.18
16,7,0,0.20,0,0.25,100,-34.08
16,7,0,0.30,0,0.1,115,-39.76
16,7,0,0.40,0,0.2,10,49.4
16,7,0,0.50,0,0.25,120,-56.1
16,7,0,1,0,0.1,20,11.32
16,7,0,9,0,0.25,110,45.73
16,7,0,9.10,0,0.5,0,46.55
16,7,0,9.20,0,0.2,10,58.24
16,7,0,9.30,0,0.2,0,65.2
16,7,0,9.40,0,0.5,140,-56.55
16,7,0,9.50,0,0.25,140,-60.4
16,7,0,10,0,0.2,170,-52.98
16,7,0,10.10,0,0.1,150,-40.88
16,7,0,10.20,0,0.2,130,4.92
16,7,0,10.30,0,0.5,7.5,80.7
16,7,0,10.40,0,0.25,105,11.55
16,7,0,10.50,0,0.1,0,167.4
16,7,0,11,0,0.5,300,-7.9
16,7,0,11.15,0,0.2,0,155.5
16,7,0,11.30,0,0.25,50,242.3
16,7,0,11.45,0,0.2,240,4.44
16,7,0,12,0,2,100,695.8
16,7,0,12.15,0,0.5,160,34.95
16,7,0,12.30,0,0.25,140,19.68
16,7,0,12.45,0,0.5,155,57.6
16,7,0,13,0,1,300,162.7
16,7,0,13.15,0,0.2,170,32.8
16,7,0,13.30,0,0.25,190,92.28
16,7,0,13.45,0,0.2,170,29.52
16,7,0,14,0,0.5,360,119.15
16,7,0,14.15,0,0.2,170,64.06
16,7,0,14.30,0,0.25,200.01,-25.54
16,7,0,14.45,0,0.2,165,23.32
16,7,0,15,0,0.5,250,89.75
16,7,0,15.15,0,0.25,190,71.18
16,7,0,15.30,0,0.5,240,18.8
16,7,0,15.45,0,0.25,180,53.9
16,7,0,16,0,0.5,370,34.95
16,7,0,16.15,0,0.2,165,127.24
16,7,0,16.30,0,0.25,170,96.63
16,7,0,16.45,0,0.2,160,78.52
16,7,0,17,0,0.5,580,120.9
16,7,0,17.15,0,0.1,165,123.28
16,7,0,17.30,0,0.5,360,32.15
16,7,0,17.45,0,0.25,240,67.58
16,7,0,18,0,1,1.15000,518.9
16,7,0,18.15,0,0.5,250,-29.3
16,7,0,18.30,0,0.2,480,317.16
16,7,0,18.45,0,0.5,250,13.35
16,7,0,19,0,1,1.15000,784.6
16,7,0,19.15,0,0.5,250,66.4
16,7,0,19.30,0,0.1,1.68573,-1.10704
16,7,0,19.45,0,0.5,250,108.2
16,7,0,20,0,0.2,1.14999,876.27
16,7,0,20.15,0,0.5,240,139.35
16,7,0,20.30,0,1,360,34.7
16,7,0,20.45,0,0.25,180,48.83
16,7,0,21,0,0.5,250,-0.25
16,7,0,21.15,0,0.25,180,-22.95
16,7,0,21.30,0,0.5,240,-109.05
16,7,0,21.45,0,0.25,180,-90.85
16,7,0,22,0,2,200,575.8
16,7,0,22.10,0,0.1,325,-144.73
16,7,0,22.20,0,0.5,20,89.8
16,7,0,22.30,0,2,400,-130
16,7,0,22.40,0,1,70,113.6
16,7,0,22.50,0,0.2,180,-127.08
16,7,0,23,0,0.25,270,-184.9
16,7,0,23.10,0,0.2,125,-63.08
16,7,0,23.20,0,0.25,30,66.08
16,7,0,23.30,0,0.1,142.5,-53.76
16,7,0,23.45,0,0.25,40,76.1
16,7,0,23.59,0,0.05,155,-53.12
17,1,0,0.15,0,0.2,140,02.02
17,1,0,0.30,0,0.1,130,-4.45
17,1,0,0.45,0,0.2,125,-37.7
17,1,0,1,0,0.1,100,12.41
17,1,0,9,0,0.25,0,85.5
17,1,0,9.15,0,0.2,123.33,-27.93
17,1,0,9.30,0,0.2,110,-39.02
17,1,0,9.45,0,0.25,10,73.08
17,1,0,10,0,0.2,0,122.06
17,1,0,10.15,0,0.1,120,-15.59
17,1,0,10.30,0,0.2,15,102.92
17,1,0,10.45,0,0.25,30,84.88
17,1,0,11,0,0.5,30,149.6
17,1,0,11.15,0,0.2,200,-55.04
17,1,0,11.30,0,0.25,0,293.7
17,1,0,11.45,0,0.2,140,37.88
17,1,0,12,0,1.701348748,50,747.9
17,1,0,12.15,0,0.5,60,167
17,1,0,12.30,0,0.2,220,-51.58
17,1,0,12.45,0,0.25,0,237.5
17,1,0,13,0,0.1,33.33,500.6
17,1,0,13.15,0,0.2,0,142.58
17,1,0,13.30,0,0.25,0,126.83
17,1,0,13.45,0,0.2,10,148.8
17,1,0,14,0,0.1,0,418.51
17,1,0,14.15,0,0.25,0,145.13
17,1,0,14.30,0,0.2,200,-87.4
17,1,0,14.45,0,0.5,150,69.15
17,1,0,15,0,1,16.67,248.03
17,1,0,15.15,0,0.1,10,115.37
17,1,0,15.30,0,0.25,0,70.43
17,1,0,15.45,0,0.5,30,173.6
17,1,0,16,0,1,600,-308
17,1,0,16.15,0,0.2,20,91.8
17,1,0,16.30,0,0.25,20,48.5
17,1,0,16.45,0,0.2,20,60.74
17,1,0,17,0,0.1,266.67,53.66
17,1,0,17.15,0,0.25,23.34,128.76
17,1,0,17.30,0,0.2,20,93.22
17,1,0,17.45,0,0.5,300,-72.3
17,1,0,18,0,2,0,537.4
17,1,0,18.15,0,0.1,40,111.92
17,1,0,18.30,0,0.25,0,102.83
17,1,0,18.45,0,0.5,0,261.45
17,1,0,19,0,2,666.66,-353.46
17,1,0,19.15,0,1,0,130.5
17,1,0,19.30,0,0.2,50,65.02
17,1,0,19.45,0,1,35,193.6
17,1,0,20,0,0.2,100,385.28
17,1,0,20.15,0,0.1,30,192.84
17,1,0,20.30,0,0.25,10,128.15
17,1,0,20.45,0,0.05,6,114.96
17,1,0,21,0,2,16.67,152.53
17,1,0,21.15,0,0.1,20,68.03
17,1,0,21.30,0,0.25,8.58,80.8
17,1,0,21.45,0,0.05,15,62.86
17,1,0,22,0,1.959016393,100,115.1
17,1,0,22.15,0,0.1,200,-126.6
17,1,0,22.30,0,1,250,-161.8
17,1,0,22.45,0,0.1,95,-24.3
17,1,0,23,0,0.25,50,37.63
17,1,0,23.15,0,0.2,160,-109.74
17,1,0,23.30,0,0.1,150,-69.76
17,1,0,23.45,0,0.25,10,36.13
17,1,0,23.59,0,0.05,32.5,27.04
18,2,0,9,1,0.25,7.5,40.05
18,2,0,9.10,1,0.5,120,-84
18,2,0,9.20,1,0.2,15,23.16
18,2,0,9.30,1,0.2,10,30.14
18,2,0,9.40,1,0.5,130,-89.95
18,2,0,9.50,1,0.25,140,-105.58
18,2,0,10,1,0.2,7.5,30.84
18,2,0,10.10,1,0.1,15,47.73
18,2,0,10.20,1,0.2,15,55.74
18,2,0,10.30,1,0.5,0,46.8
18,2,0,10.40,1,0.25,82.5,-10.05
18,2,0,10.50,1,0.1,135,-1.6
18,2,0,11,1,0.5,30,76.45
18,2,0,11.15,1,0.2,190,-97.1
18,2,0,11.30,1,0.25,250,-74.85
18,2,0,11.45,1,0.2,220,-77.98
18,2,0,12,1,2,100,617.4
18,2,0,12.15,1,0.5,150,-38.75
18,2,0,12.30,1,0.25,125,63.88
18,2,0,12.45,1,0.5,150,-27.9
18,2,0,13,1,1,300,-41.9
18,2,0,13.15,1,0.25,140,18.1
18,2,0,13.30,1,0.5,160,-17.25
18,2,0,13.45,1,0.25,140,17.8
18,2,0,14,1,0.2,125,-14.76
18,2,0,14.15,1,0.5,150,-68.1
18,2,0,14.30,1,0.25,140,-46.25
18,2,0,14.45,1,0.5,170,-38.05
18,2,0,15,1,0.5,150,3.45
18,2,0,15.20,1,0.25,150,-24.63
18,2,0,15.40,1,0.1,140,51.04
18,2,0,16,1,0.5,180,22.6
18,2,0,16.20,1,0.25,160,116.55
18,2,0,16.40,1,0.5,180,71.75
18,2,0,17,1,1,350,161.9
18,2,0,17.15,1,0.1,150,42.36
18,2,0,17.30,1,0.2,160,50.78
18,2,0,17.45,1,0.5,240,11.7
18,2,0,18,1,1,1.20000,98.4
18,2,0,18.15,1,0.5,250,-23.45
18,2,0,18.30,1,1,480,147.5
18,2,0,18.45,1,0.5,250,-35.6
18,2,0,19,1,1,1.19999,-40.89
18,2,0,19.15,1,0.5,250,63.45
18,2,0,19.30,1,1,380,46.1
18,2,0,19.45,1,0.5,250,0.75
18,2,0,20,1,1,700,27.4
18,2,0,20.15,1,0.5,240,-47.8
18,2,0,20.30,1,1,360,-69.3
18,2,0,20.45,1,0.25,180,-6.05
18,2,0,21,1,0.5,250,-83.95
18,2,0,21.15,1,0.25,180,-19.03
18,2,0,21.30,1,0.5,240,-109.5
18,2,0,21.45,1,0.25,180,-33.98
18,2,0,22,1,2,1.00000,-604.2
18,2,0,22.10,1,0.1,0,201.06
18,2,0,22.20,1,0.5,30,62.25
18,2,0,22.30,1,2,0,59.4
18,2,0,22.40,1,1,0,64
18,2,0,22.50,1,0.2,150,-110.58
18,2,0,23,1,0.25,20,17.58
18,2,0,23.10,1,0.2,145,-79.84
18,2,0,23.20,1,0.25,140,-110.75
18,2,0,23.30,1,0.1,120,-71.76
18,2,0,23.45,1,0.25,20,44.35
18,2,0,23.59,1,0.05,22.5,47.21
19,3,0,8,1,0.2,10,47.78
19,3,0,8.20,1,0.25,0,33.75
19,3,0,8.40,1,0.5,42.5,7
19,3,0,9,1,0.25,100,-33.85
19,3,0,9.10,1,0.5,20,3.4
19,3,0,9.20,1,0.2,120,-85.98
19,3,0,9.30,1,0.25,0,28.58
19,3,0,9.40,1,0.5,17.5,12.2
19,3,0,9.50,1,0.25,15,29.55
19,3,0,10,1,0.2,140,-76.82
19,3,0,10.10,1,0.1,0,51.3
19,3,0,10.20,1,0.2,15,34.68
19,3,0,10.30,1,0.5,0,24.3
19,3,0,10.40,1,0.25,0,21.83
19,3,0,10.50,1,0.1,120.01,-63.58
19,3,0,11,1,0.5,60,21.05
19,3,0,11.15,1,0.2,170,-88.36
19,3,0,11.30,1,0.25,35,75.93
19,3,0,11.45,1,0.2,10,64.98
19,3,0,12,1,2,1.00000,-413.4
19,3,0,12.15,1,0.5,150,-0.6
19,3,0,12.30,1,0.25,125,-10.93
19,3,0,12.45,1,0.5,150,-46.05
19,3,0,13,1,1,299.99,-70.49
19,3,0,13.15,1,0.25,140,14.58
19,3,0,13.30,1,0.5,160,-16
19,3,0,13.45,1,0.25,140,37.95
19,3,0,14,1,0.25,125,0.48
19,3,0,14.15,1,0.5,150,-38.25
19,3,0,14.30,1,0.25,140,7.75
19,3,0,14.45,1,0.5,170,18.45
19,3,0,15,1,0.5,150,-22.6
19,3,0,15.20,1,0.25,150,107.05
19,3,0,15.40,1,0.1,140,76.12
19,3,0,16,1,0.5,180,13.65
19,3,0,16.20,1,0.25,160,20.1
19,3,0,16.40,1,0.5,180,47.15
19,3,0,17,1,1,350,36.1
19,3,0,17.15,1,0.1,150,89.7
19,3,0,17.30,1,0.2,160,58.68
19,3,0,17.45,1,0.5,240,45.05
19,3,0,18,1,1,1.20000,-0.1
19,3,0,18.15,1,0.5,250,-40.2
19,3,0,18.30,1,1,480,11.8
19,3,0,18.45,1,0.5,250,2.6
19,3,0,19,1,1,1.20000,448.2
19,3,0,19.15,1,0.5,250,60.75
19,3,0,19.30,1,1,380,77.5
19,3,0,19.45,1,0.5,250,19.15
19,3,0,20,1,1,1.20000,409.9
19,3,0,20.15,1,0.5,240,29.6
19,3,0,20.30,1,1,360,103.6
19,3,0,20.45,1,0.25,180,57.28
19,3,0,21,1,0.5,250,81.75
19,3,0,21.15,1,0.25,180,50.78
19,3,0,21.30,1,0.5,240,-57.6
19,3,0,21.45,1,0.25,180,-45.63
19,3,0,22,1,1.956395349,0,607.7
19,3,0,22.10,1,0.1,0,178.88
19,3,0,22.20,1,0.5,30,128.45
19,3,0,22.30,1,2,100,161
19,3,0,22.40,1,1,0,189.9
19,3,0,22.50,1,0.2,20,71.34
19,3,0,23,1,0.25,20,97.95
19,3,0,23.10,1,0.2,170,-66.14
19,3,0,23.20,1,0.25,170,-95.48
19,3,0,23.30,1,0.1,30,18.06
19,3,0,23.45,1,0.25,40,29.98
19,3,0,23.59,1,0.05,0,86.67
20,4,0,8,1,0.1,0,30.96
20,4,0,8.20,1,0.25,85,-47.88
20,4,0,8.40,1,0.5,15,47.55
20,4,0,9,1,0.25,15,22.13
20,4,0,9.15,1,0.2,10,54.26
20,4,0,9.30,1,0.2,0,67.86
20,4,0,9.45,1,0.25,155,-103.03
20,4,0,10,1,0.2,7.5,77.82
20,4,0,10.10,1,0.1,135,-40.45
20,4,0,10.20,1,0.2,15,42.82
20,4,0,10.30,1,0.5,17.5,42
20,4,0,10.40,1,0.25,0,86.45
20,4,0,10.50,1,0.1,110,1.89
20,4,0,11,1,0.5,0,241.55
20,4,0,11.15,1,0.2,42,126.68
20,4,0,11.30,1,0.25,250,-74.7
20,4,0,11.45,1,0.2,210,-24.78
20,4,0,12,1,2,100,731.6
20,4,0,12.15,1,0.5,150,25.25
20,4,0,12.30,1,0.25,125,23.23
20,4,0,12.45,1,0.5,150,70.15
20,4,0,13,1,1,299.99,17.01
20,4,0,13.15,1,0.25,140,53.73
20,4,0,13.30,1,0.5,160,56.25
20,4,0,13.45,1,0.25,140,7.48
20,4,0,14,1,0.25,125,-14.53
20,4,0,14.15,1,0.5,150,-57.2
20,4,0,14.30,1,0.25,140,78.98
20,4,0,14.45,1,0.5,170,101.1
20,4,0,15,1,0.5,150,-36.6
20,4,0,15.20,1,0.25,150,111.28
20,4,0,15.40,1,0.1,140,124.61
20,4,0,16,1,0.5,180,38.35
20,4,0,16.20,1,0.25,160,94.75
20,4,0,16.40,1,0.5,180,164.5
20,4,0,17,1,1,350,121
20,4,0,17.15,1,0.1,150,203.85
20,4,0,17.30,1,0.2,160,95.52
20,4,0,17.45,1,0.5,240,26.9
20,4,0,18,1,2,600,189.2
20,4,0,18.15,1,0.5,250,-9.1
20,4,0,18.30,1,1,480,269
20,4,0,18.45,1,0.5,250,140.1
20,4,0,19,1,2,600,192.8
20,4,0,19.15,1,0.5,250.01,118.09
20,4,0,19.30,1,1,380,155.3
20,4,0,19.45,1,0.5,250,58.55
20,4,0,20,1,2,650,97.8
